,id,idPage,name,message,picture,link,created_time,status_type,reactions_count,likes_count,comments_count,topics_l2,topics_l3,keyword:topic_l2,keyword:topic_l3
21,176688316811_10152973645086812,176688316811,Vodafone CZ,Vodafone má největší pokrytí rychlým mobilním internetem v ČR (Zdroj: Český telekomunikační úřad http://lte.ctu.cz/pokryti/),https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10858590_10152973641426812_2932537987002818086_n.png?oh=76979c4d03ecb53f71ccd7e6660bd6f7&oe=57ED9ADE,https://www.facebook.com/vodafoneCZ/photos/a.10150704550061812.428351.176688316811/10152973641426812/?type=3,2014-12-17T03:45:00+0000,added_photos,155,155,55,dorozumívání|telekomunikace|počítačové_sítě,dorozumívání|telekomunikace|společnost,"český_telekomunikační_úřad:dorozumívání,telekomunikace|internet:dorozumívání,telekomunikace,počítačové_sítě","český_telekomunikační_úřad:dorozumívání,telekomunikace,společnost|internet:dorozumívání,telekomunikace,společnost"
22,176688316811_10152978632256812,176688316811,Vodafone CZ,A jak píšete Ježíškovi vy?,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10628412_10152978339356812_6722543449804512774_n.png?oh=30e55308cd19c64337e996dbee9124f4&oe=57FD96BB,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10152978339356812/?type=3,2014-12-19T13:30:01+0000,added_photos,109,109,9,zranitelné_druhy|tur|stupeň_ohrožení|tuři,stupeň_ohrožení|turovití|zranitelné_druhy|tur|tuři|ochrana_přírody,"jak:zranitelné_druhy,tur,stupeň_ohrožení,tuři","jak:stupeň_ohrožení,turovití,zranitelné_druhy,tur,tuři,ochrana_přírody"
23,176688316811_10152985850401812,176688316811,Vodafone CZ,"Zachovejte si styl i při sportu a přitom zůstaňte v kontaktu se světem. S hodinkami Samsung Gear S můžete telefonovat, SMSkovat, omrknete počasí, zapnete navigaci, pustíte hudbu a jdete si zaběhat. 

Skvěle se hodí k Red LTE tarifům, protože do nich můžete dát druhou SIMku zdarma. 

Přijďte si pro ně do prodejen: 
Praha Nový Smíchov II.
Praha Tesco Letňany
Praha Chodov
Brno Vaňkova
Praha Jugoslávská
Praha Václavské nám.
Praha Národní.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10849882_10152977052446812_4534816246127592566_n.png?oh=fdd87a4c32e3082ac88918efe74bcda8&oe=58371686,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10152977052446812/?type=3,2014-12-21T17:50:00+0000,added_photos,68,68,14,města_v_česku|kraje_v_česku,obce_v_česku|sídla_v_česku,"praha:města_v_česku,města_v_česku,města_v_česku,města_v_česku,města_v_česku,města_v_česku,kraje_v_česku,kraje_v_česku,kraje_v_česku,kraje_v_česku,kraje_v_česku,kraje_v_česku|smíchov:města_v_česku|brno:města_v_česku,kraje_v_česku","letňany:sídla_v_česku|praha:obce_v_česku,obce_v_česku,obce_v_česku,obce_v_česku,obce_v_česku,obce_v_česku,sídla_v_česku,sídla_v_česku,sídla_v_česku,sídla_v_česku,sídla_v_česku,sídla_v_česku|smíchov:obce_v_česku,sídla_v_česku|brno:obce_v_česku,sídla_v_česku"
24,176688316811_10152987701496812,176688316811,Vodafone CZ,Vyhrajte s kaprem Sony Xperia M2 Aqua. Stačí jedna vaše společná selfie a můžete u nás vyhrát tenhle skvělý voděodolný telefon. Více na http://fb.vodafone.cz/selfieskaprem.html #SelfieSkaprem,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10310592_10152987686846812_3913445788893354707_n.png?oh=f70874d28d508eb84107651f3a0d77c3&oe=5831C78A,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10152987686846812/?type=3,2014-12-22T10:32:35+0000,added_photos,169,169,41,hudební_skupiny_podle_období|pop_music|technologické_firmy|matematické_konstanty|přirozená_čísla|hudební_skupiny_podle_národnosti|dánská_hudba,hudební_skupiny|technologické_firmy|čísla|fotografie|desetiletí,"sony:technologické_firmy|aqua:hudební_skupiny_podle_období,pop_music,hudební_skupiny_podle_národnosti,dánská_hudba|jedna:matematické_konstanty,přirozená_čísla","sony:technologické_firmy,fotografie|selfie:fotografie|aqua:hudební_skupiny,desetiletí|jedna:čísla"
25,176688316811_10152993548631812,176688316811,Vodafone CZ,Přejeme vám kouzelný Štědrý den a bohatého Ježíška. ������������,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10250047_10152978345801812_140753178784476303_n.png?oh=f246ff62c3e40297246943ffd6ab8242&oe=582A19A2,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10152978345801812/?type=3,2014-12-24T09:10:01+0000,added_photos,270,270,24,vánoce|prosinec,liturgický_rok|svátky,"ježíšek:vánoce,prosinec|štědrý_den:vánoce,prosinec","ježíšek:liturgický_rok,svátky|štědrý_den:liturgický_rok,svátky"
26,176688316811_10153009039591812,176688316811,Vodafone CZ,"Když se to povede a zamrzne to, máme pro vás pár tipů, kam vyrazit bruslit. Co máte blíž, Prýgl nebo Prágl? :)",https://external.xx.fbcdn.net/safe_image.php?d=AQCXnfvcbRTGKjB0&w=130&h=130&url=https%3A%2F%2Ffbcdn-sphotos-d-a.akamaihd.net%2Fhphotos-ak-xpa1%2Ft31.0-8%2Fs720x720%2F10887175_10153009035466812_8661217493120809040_o.png&cfs=1,http://cilichili.cz/2014/11-rodina-na-dobu-urcitou/prilohy/kam-jet-bruslit/,2014-12-29T14:51:10+0000,shared_story,22,22,3,města_v_česku|kraje_v_česku|okresy_v_česku,kategorie_podle_obcí_v_česku|obce_v_okrese_brno-venkov,"prágl:města_v_česku,kraje_v_česku,okresy_v_česku","prýgl:kategorie_podle_obcí_v_česku,obce_v_okrese_brno-venkov|prágl:kategorie_podle_obcí_v_česku"
27,176688316811_10153021297371812,176688316811,Vodafone CZ,Přejeme vám skvělou jízdu novým rokem 2015. A pořádně to oslavte.,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10891951_10153009043056812_3584757285104559622_n.png?oh=ef5942a29cf64522e1f30f54d91869f7&oe=582FD27F,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153009043056812/?type=3,2014-12-31T21:30:00+0000,added_photos,237,237,17,armáda|jezdectví|historické_vojenské_jednotky,armáda|jezdectví|domestikovaná_zvířata,"jízda:armáda,jezdectví,historické_vojenské_jednotky","jízda:armáda,jezdectví,domestikovaná_zvířata"
28,176688316811_10153034846721812,176688316811,Vodafone CZ,"Vážení zákazníci,
od 1. 1. 2015 jsme se přestěhovali na novou adresu: náměstí Junkových 2, 155 00 Praha 5. Pokud nám budete psát, použijte prosím již novou adresu.

Přehled všech kontaktů najdete na: www.vodafone.cz/kontakty",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/1798870_10153034844746812_3785567144834166833_n.png?oh=788d4526b8028548e66474e968c13645&oe=583541F5,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153034844746812/?type=3,2015-01-02T11:15:04+0000,added_photos,63,63,13,města_v_česku|kraje_v_česku,veřejná_správa_v_česku|obce_v_česku,"praha:města_v_česku,kraje_v_česku","praha:veřejná_správa_v_česku,obce_v_česku"
29,176688316811_10153054074736812,176688316811,Vodafone CZ,,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/1013611_10153054062851812_1576101112299915141_n.jpg?oh=c51fdbc19edc32c7de99055d9bc12fa3&oe=57EDA612,https://www.facebook.com/vodafoneCZ/photos/p.10153054062851812/10153054062851812/?type=3,2014-12-09T20:00:00+0000,,109,109,22
30,176688316811_10153054078486812,176688316811,Vodafone CZ,,,https://www.facebook.com/176688316811/posts/10153054078486812/,2014-11-24T20:00:00+0000,,70,70,24
31,176688316811_10153059769721812,176688316811,Vodafone CZ,"V aplikaci Můj Vodafone teď můžete sledovat čerpání dat i u vaší sdílené datové SIMky. A nezapomeňte, že za přihlášení do aplikace během ledna od nás v únoru dostanete 100 bodů do Vodafone galerie na http://www.vodafone.cz/galerie. Aplikaci si stáhněte zdarma na http://www.vodafone.cz/app.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10151952_10153059666726812_3398598218447247248_n.png?oh=4f9961bec837f1f6b4c9e4b535b0d8b4&oe=57F18F99,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153059666726812/?type=3,2015-01-07T19:00:01+0000,added_photos,48,48,4,ekonomika_česka|kalendář|mobilní_operátoři_v_česku|roční_období|mobilní_operátoři|firmy|kalendářní_měsíce|firmy_podle_zemí|geometrie|zima|nadnárodní_společnosti,čas|kalendář,"únor:kalendář,roční_období,kalendářní_měsíce,zima|leden:kalendář,roční_období,kalendářní_měsíce,zima|bod:geometrie|vodafone:ekonomika_česka,ekonomika_česka,mobilní_operátoři_v_česku,mobilní_operátoři_v_česku,mobilní_operátoři,mobilní_operátoři,firmy,firmy,firmy_podle_zemí,firmy_podle_zemí,nadnárodní_společnosti,nadnárodní_společnosti","únor:čas,kalendář|100:kalendář|leden:čas,kalendář|teď:čas"
32,176688316811_10153064382056812,176688316811,Vodafone CZ,Skvěle vybavený Sony Xperia Z3 Compact vás vyseká i z ledu a díky LTE si s ním užijete i rychlý internet. Telefon pro vás máme za super cenu. Více na http://tam.je/sony-experia-z3,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10898302_10153061501356812_6270022631404503283_n.jpg?oh=a2c59e3f6c179ee7f19e6d9dd4d56adc&oe=582F5C85,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153061501356812/?type=3,2015-01-09T14:00:01+0000,added_photos,33,33,4,počítačové_sítě|technologické_firmy|voda|telekomunikace|ekonomie|elektronika|minerály_4._třídy,technika|elektronika|počítače|technologie,"sony:technologické_firmy|cena:ekonomie|led:voda,elektronika,minerály_4._třídy|telefon:počítačové_sítě,telekomunikace|internet:počítačové_sítě,telekomunikace","sony:technika,elektronika,počítače,technologie|led:technika,elektronika,technologie|telefon:technika,počítače|internet:technika,počítače,technologie"
33,176688316811_10153069898131812,176688316811,Vodafone CZ,"Četli jste lednové ČILICHILI? Jestli ne, rozhodně si ho nenechte ujít. Na našich prodejnách na vás ještě čeká pár výtisků na téma: Konec dobrý, všechno dobré. Zatímco z daní si děláme hlavně legraci, závěr života moc vtipkování nesnese. Naše tetička s kosou sice často vypadá spíš smutně než hrozivě, ale strach z odchodu moderní člověk neztratil. Naopak, zavíráme před ní oči a mlžíme víc, než kdy dřív.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10408752_10153064700301812_9030737992091477979_n.jpg?oh=7dbdfb3ad8bd4282cdd208cd200f62b7&oe=5826547B,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153064700301812/?type=3,2015-01-11T19:00:01+0000,added_photos,37,37,4,humanitní_a_společenské_vědy|oko|filosofie|zábava_a_volný_čas|antropologie,humanitní_a_společenské_vědy|věda,"člověk:humanitní_a_společenské_vědy,antropologie|moc:filosofie|oči:oko|legrace:humanitní_a_společenské_vědy,filosofie,zábava_a_volný_čas,antropologie","člověk:humanitní_a_společenské_vědy,věda|legrace:humanitní_a_společenské_vědy,věda|strach:humanitní_a_společenské_vědy|život:věda|moc:humanitní_a_společenské_vědy|daň:humanitní_a_společenské_vědy"
34,176688316811_10153072638961812,176688316811,Vodafone CZ,"Pár vychytávek, které byste neměli na hory zapomenout. Co si vozíte vy? Pochlubte se.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10931423_10153071267596812_975048759630094885_n.png?oh=b2bb9b4bfd18c760a9ff478640f75a29&oe=57EE1BCF,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153071267596812/?type=3,2015-01-12T19:00:01+0000,added_photos,53,53,12,povrchové_tvary|pohoří|geomorfologie|hory_a_kopce,geomorfologie|povrchové_tvary,"hora:povrchové_tvary,pohoří,geomorfologie,hory_a_kopce","hora:geomorfologie,povrchové_tvary"
35,176688316811_10153077044936812,176688316811,Vodafone CZ,"I když už je po Vánocích, máme pro vás ještě jeden dárek. Všem zákazníkům mimořádně obnovíme jejich měsíční objem dat. 

Volná jízda s Daty nad rámec balíčku zdarma sice ve čtvrtek 15. ledna skončí, ale v noci ze čtvrtka na pátek vám čerpaná data vynulujeme, ať už máte zúčtovací období kdykoliv. 

Platí to pro všechny tarify, se kterými Data nad rámec balíčku fungují.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10409640_10153077020951812_2734525535760248838_n.png?oh=93e8a56721dd4f948d83731a32771d5e&oe=57FCDF25,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153077020951812/?type=3,2015-01-14T12:47:11+0000,added_photos,171,171,63,dny|kalendář,čas|kalendář,"15._ledna:dny,kalendář|leden:kalendář|datum:kalendář,kalendář,kalendář|pátek:dny|čtvrtek:dny,dny","15._ledna:čas,kalendář|čtvrtek:kalendář,kalendář|leden:čas,kalendář|datum:čas,čas,čas,kalendář,kalendář,kalendář|pátek:kalendář|noc:čas"
36,176688316811_10153079513926812,176688316811,Vodafone CZ,Už jste vyzkoušeli novou verzi aplikace Můj Vodafone? Čerpání dat teď můžete sledovat i u své sdílené datové SIMky. Aplikaci si stáhněte zdarma na http://www.vodafone.cz/app,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1476153_10153079512826812_3327393859406986992_n.png?oh=192560e7c06d8df73eb6b93b4d89da98&oe=57F632DA,https://www.facebook.com/vodafoneCZ/photos/a.10150704550061812.428351.176688316811/10153079512826812/?type=3,2015-01-15T07:11:00+0000,added_photos,35,35,15,ekonomika_česka|vědci|správa_verzí|fiktivní_postavy_podle_přirozenosti|televizní_postavy|mobilní_operátoři_v_česku|mobilní_operátoři|androidi|roboti|star_trek|softwarové_inženýrství|filmové_postavy|umělá_inteligence|fiktivní_postavy_podle_povolání|čas|fiktivní_vědci|fyzikální_veličiny|fiktivní_technologie|postavy_star_treku|firmy|firmy_podle_zemí|nadnárodní_společnosti,firmy|ekonomika_podle_zemí|fiktivní_postavy_podle_média|informatika|fiktivní_postavy,"dat:vědci,fiktivní_postavy_podle_přirozenosti,televizní_postavy,androidi,roboti,star_trek,filmové_postavy,umělá_inteligence,fiktivní_postavy_podle_povolání,fiktivní_vědci,fiktivní_technologie,postavy_star_treku|verze:správa_verzí,softwarové_inženýrství|vodafone:ekonomika_česka,mobilní_operátoři_v_česku,mobilní_operátoři,firmy,firmy_podle_zemí,nadnárodní_společnosti|teď:čas,fyzikální_veličiny","dat:fiktivní_postavy_podle_média,informatika,fiktivní_postavy|verze:informatika|vodafone:firmy,ekonomika_podle_zemí"
37,176688316811_10153081366791812,176688316811,Vodafone CZ,"A jak se po svátcích dostáváte do formy vy? Máte nějaký zaručený recept, který poradíte keckám?",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10394137_10153079004746812_18238925633446730_n.png?oh=80e65377e0ff518f844a85e7cc008432&oe=57FE081C,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153079004746812/?type=3,2015-01-16T10:55:01+0000,added_photos,2832,2832,51,kalendář|čas|stupeň_ohrožení|rodná_jména|tur|tuři|svátky|jmeniny|chronologie|historie|kulturní_události|zranitelné_druhy|měření_času,čas|kalendář|měření_času,"svátek:kalendář,čas,rodná_jména,svátky,jmeniny,chronologie,historie,kulturní_události,měření_času|jak:stupeň_ohrožení,tur,tuři,zranitelné_druhy","svátek:čas,kalendář,měření_času"
38,176688316811_10153089542676812,176688316811,Vodafone CZ,"Náš vánoční dárek plný neomezeného surfování jste si opravdu užívali. Vždyť denní spotřeba dat během kampaně narostla o 52 %. 

Úplně nejvíc se jich přeneslo 4. ledna 2015 a meziročně nám data v prosinci narostla o více než 300 %. Tipnete si, v kolik hodin se jich přenášelo nejvíc? Bylo to mezi 20:00 a 21:00 hod. 

A nakonec, několik zákazníků dokonce stáhlo více než 1 TB dat. Schválně, kdo z vás to byl? :-)",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10931417_10153089528521812_1579515057077622155_n.png?oh=6d93693711e31d81f46b2d43f2e7fbef&oe=58369F27,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153089528521812/?type=3,2015-01-19T15:38:37+0000,added_photos,83,83,31,kalendář|kalendářní_měsíce|neolympijské_sporty|zima,kalendář|sporty,"vánoční:kalendář,kalendářní_měsíce,zima|surfování:neolympijské_sporty|leden:kalendář,kalendářní_měsíce,zima|datum:kalendář|prosinec:kalendář,kalendářní_měsíce,zima|4._ledna:kalendář,kalendářní_měsíce,zima",300:kalendář|4._ledna:kalendář|2015:kalendář|běh:sporty|surfování:sporty|leden:kalendář|datum:kalendář|prosinec:kalendář|vánoční:kalendář
39,176688316811_10153103643256812,176688316811,Vodafone CZ,"Řach! A na displeji je pavučina. #Ařachnofobie, civilizační choroba 21. století.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10494800_10153098562656812_233943922281602056_n.jpg?oh=b32debcfe11514f32d8d5c96e6f64655&oe=57F695F9,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153098562656812/?type=3,2015-01-25T18:05:00+0000,added_photos,164,164,15,problémy_definice|nemoci|zdravotnictví|zdraví|patologie,život|filosofické_disciplíny|zdraví|biologie|věda,"choroba:problémy_definice,nemoci,zdravotnictví,zdraví,patologie|civilizační_choroba:problémy_definice,nemoci,zdravotnictví,zdraví,patologie","choroba:život,filosofické_disciplíny,zdraví,biologie,věda|civilizační_choroba:život,filosofické_disciplíny,zdraví,biologie,věda"
40,176688316811_10153108476396812,176688316811,Vodafone CZ,Vypínáte na noc? Nebo jen ztlumujete zvuk?,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10410477_10153098566261812_4110147830424988221_n.jpg?oh=7c0bc4a8dd247613d97a21374adab105&oe=57EA1841,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153098566261812/?type=3,2015-01-27T20:05:01+0000,added_photos,57,57,110,akustika|čas|fyzikální_veličiny|aplikovaná_fyzika|stavební_profese,akustika|čas|stavebnictví|fyzikální_veličiny|profese|fyzika|veličiny|obory_a_disciplíny_fyziky|aplikované_vědy|aplikovaná_fyzika|stavební_profese,"zvuk:akustika,aplikovaná_fyzika,stavební_profese|noc:čas,fyzikální_veličiny","zvuk:akustika,stavebnictví,profese,obory_a_disciplíny_fyziky,aplikované_vědy,aplikovaná_fyzika,stavební_profese|noc:čas,fyzikální_veličiny,fyzika,veličiny"
41,176688316811_10153112208631812,176688316811,Vodafone CZ,Už tři roky o vás pečujeme i na sociálních sítích. Oslavte to s námi sérií nočních soutěží #nocnijizda už tuto sobotu od 21:00! Hrajeme o iPhone 6 a tablety Vodafone Smart Tab 4G.,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10269401_10153112206506812_2323911589293509745_n.png?oh=edd4691aa5d49ae5ae42643a6e537d8c&oe=57FB9CF2,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153112206506812/?type=3,2015-01-29T15:08:13+0000,added_photos,486,486,31,iphone|mobilní_telefony_apple|iphone_os,mobilní_telefony_apple|iphone_os,"iphone_6:iphone,mobilní_telefony_apple,iphone_os|iphone:iphone,mobilní_telefony_apple,iphone_os","iphone_6:mobilní_telefony_apple,iphone_os|iphone:mobilní_telefony_apple,iphone_os"
42,176688316811_10153116943341812,176688316811,Vodafone CZ,"Na sociálních sítích se o vás staráme už 3 roky a za tu dobu jsme vám stihli odeslat už 60 000 odpovědí! Slavit můžete noční jízdou s námi, od 21:00 do 23:59 budeme hrát o iPhone 6 16 GB a tablety Vodafone Smart Tab 4G!",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10341861_10153114941001812_7723635117146612970_n.png?oh=c6d8c52c5006f852ebff00fab214c690&oe=57EC3072,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153114941001812/?type=3,2015-01-31T10:05:00+0000,added_photos,280,280,37,iphone|mobilní_telefony_apple|iphone_os,iphone_os|mobilní_telefony_apple,"iphone_6:iphone,mobilní_telefony_apple,iphone_os|iphone:iphone,mobilní_telefony_apple,iphone_os","iphone_6:iphone_os,mobilní_telefony_apple|iphone:iphone_os,mobilní_telefony_apple"
43,176688316811_10153117997946812,176688316811,Vodafone CZ,"Je tu naše první večerní soutěž #nocnijizda. My jsme v práci, a kde vy? Tomu, kdo nám do 21:30 pošle nejoriginálnější selfie, pošleme Vodafone Smart Tab 4G. (pravidla soutěže na http://tam.je/nocnijizda-selfie)",https://scontent.xx.fbcdn.net/v/l/t1.0-0/s130x130/1610875_10153117910506812_7704472455392337941_n.png?oh=2df4f7297bcf19547dd3bfe0e379e898&oe=57FD391F,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153117910506812/?type=3,2015-01-31T20:00:01+0000,added_photos,129,129,144,soupeření|soutěže,společnost|soupeření|společenské_akce,"soutěž:soupeření,soupeření,soutěže,soutěže","soutěž:společnost,společnost,soupeření,soupeření,společenské_akce,společenské_akce|selfie:společnost"
44,176688316811_10153118165611812,176688316811,Vodafone CZ,"Pokračujeme druhou soutěží. Zeptejte se nás, na co chcete, my dáme hlavy dohromady a třeba i odpovíme :-) Nejoriginálnější otázku odměníme tabletem Vodafone Smart Tab 4G. Pište do 23:00. 
(pravidla najdete na http://tam.je/nocnijizda-otazky)",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10934026_10153114943236812_5167087382562398053_n.png?oh=8069af6442098e6debb776a1d5087e40&oe=57ED4417,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153114943236812/?type=3,2015-01-31T21:00:00+0000,added_photos,160,160,538,soupeření|humanitní_a_společenské_vědy|soutěže|německé_automobilky|nadnárodní_společnosti,společnost|soupeření|společenské_akce|firmy|firmy_podle_zemí,"soutěž:soupeření,humanitní_a_společenské_vědy,soutěže|otázka:humanitní_a_společenské_vědy|vodafone:nadnárodní_společnosti|smart:německé_automobilky,nadnárodní_společnosti","soutěž:společnost,soupeření,společenské_akce|otázka:společnost|smart:firmy,firmy_podle_zemí|vodafone:firmy,firmy_podle_zemí"
45,176688316811_10153118310161812,176688316811,Vodafone CZ,"Zahrajte si o iPhone 6! Náš tým stihne vyřídit 7 z 10 vašich otázek do 30 minut. Jste stejně rychlí i vy? Pošlete nám do půlnoci fotku, na které bude alespoň 14 z následujících 20 věcí. Hodnotit budeme celkový počet i originalitu.

Vodafone SIMka
3 volská oka
Cestovní pas
Teploměr
3 mobilní telefony různých značek
Matrjoška
Kladivo
Tkanička
Vánoční ozdoba
Květina
Noviny
Led
Klobouk
Něco kyselého
Písmeno V
Atlas hub
1 zrnko kávy
Míč
3 svazky klíčů
Jízdenka

(pravidla najdete na http://tam.je/nocnijizda-veci)",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/10425868_10153114946606812_4226505546380645631_n.png?oh=88f54e214870af5e9dfe3d3f75fb6e97&oe=582AFF96,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153114946606812/?type=3,2015-01-31T22:15:00+0000,added_photos,107,107,245,pohoří_v_africe|technika|optika|elektronika|technologie,technika|aplikované_vědy,"fotka:technika,optika,technologie|led:optika,elektronika,technologie|klíč:technika|atlas:pohoří_v_africe|mobilní_telefony:elektronika,technologie|kladivo:technika|oko:optika","fotka:technika,aplikované_vědy|led:technika,aplikované_vědy|oko:aplikované_vědy|teploměr:technika,aplikované_vědy|klíč:technika|mobilní_telefony:technika,aplikované_vědy|kladivo:technika|telefon:technika"
46,176688316811_10153130827626812,176688316811,Vodafone CZ,Tip pro notorické opozdilce. Jak se vymlouváte vy?,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13134_10153130755501812_1354381420836354341_n.png?oh=b98995041bbf58b3f54aeab769d83d6c&oe=57FAF872,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153130755501812/?type=3,2015-02-03T16:28:01+0000,added_photos,115,115,3,zranitelné_druhy|tur|stupeň_ohrožení|tuři,stupeň_ohrožení|turovití|zranitelné_druhy|tur|tuři|ochrana_přírody,"jak:zranitelné_druhy,tur,stupeň_ohrožení,tuři","jak:stupeň_ohrožení,turovití,zranitelné_druhy,tur,tuři,ochrana_přírody"
47,176688316811_10153139947931812,176688316811,Vodafone CZ,"Už jsme to párkrát říkali, ale neškodí si to připomenout. Na Vinici už nás nehledejte! Naše prodejna se s námi přestěhovala do Stodůlek. 
Kompletní seznam prodejen najdete na: http://tam.je/fbprodejny",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10958945_10153139947126812_8664456476976489161_n.jpg?oh=26be1caf0a1343824c633fac0c486d84&oe=582F6F67,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10153139947126812/?type=3,2015-02-05T17:53:03+0000,added_photos,182,182,16,zemědělství|členění_území|ekonomika|pozemky|katastr_nemovitostí|maloobchod|potravinářství|aplikované_vědy|obchod|zeměměřictví|vinařství|technika,technika|zemědělství|ekonomika|zeměměřictví|aplikované_vědy,"prodejna:maloobchod,obchod|vinice:zemědělství,členění_území,ekonomika,pozemky,katastr_nemovitostí,potravinářství,aplikované_vědy,zeměměřictví,vinařství,technika","vinice:technika,zemědělství,ekonomika,zeměměřictví,aplikované_vědy"
